쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
동대문구체육관,한파쉼터,기타,서울특별시 동대문구 답십리로 210-3 ,평일: 06:00:00 ~ 22:00:00,"일요일, 공휴일",2023-11-15,2024-03-15,,"5,742.60",10,Y,"['한파', '눈']",실내,,,,37.57228767,127.0639537
중산경로당,한파쉼터,노인시설,서울특별시 동대문구 답십리로48길 54,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,247.9,80,Y,"['한파', '눈']",실내,,,,37.57035479,127.057612
동대문구 구민체육센터,한파쉼터,기타,서울특별시 동대문구 장안벚꽃로 67,평일: 06:00:00 ~ 22:00:00,"일요일, 공휴일",2023-11-15,2024-03-15,,50,30,Y,"['한파', '눈']",실내,,,,37.56653099,127.0734724
장안종합사회복지관,한파쉼터,복지회관,서울특별시 동대문구 한천로18길 48,평일: 09:00:00 ~ 20:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"1,998.40",25,Y,"['한파', '눈']",실내,,,,37.56795149,127.0661707
미나리경로당(장안3동경로당),한파쉼터,노인시설,서울특별시 동대문구 천호대로87길 43,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,240.57,72,Y,"['한파', '눈']",실내,,,,37.5638584,127.0679937
늘봄경로당,한파쉼터,노인시설,서울특별시 동대문구 장한로26나길 6,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,220.3,66,Y,"['한파', '눈']",실내,,,,37.5713224,127.0725893
동대문구정보화도서관,한파쉼터,기타,서울특별시 동대문구 회기로10길 60,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2023-11-15,2024-03-15,,"3,094.00",250,Y,"['한파', '눈']",실내,,,,37.58996951,127.0472897
시립동대문노인종합복지관,한파쉼터,복지회관,서울특별시 동대문구 제기로33길 25,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,96,25,Y,"['한파', '눈']",실내,,,,37.58724134,127.0498265
청량 경로당,한파쉼터,노인시설,서울특별시 동대문구 왕산로43다길 5,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,290.6,88,Y,"['한파', '눈']",실내,,,,37.58627625,127.0472854
회기구립경로당,한파쉼터,노인시설,서울특별시 동대문구 이문로3길 54,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,148.5,45,Y,"['한파', '눈']",실내,,,,37.59070731,127.0520447
아름경로당,한파쉼터,노인시설,서울특별시 동대문구 휘경로 78,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,245.66,74,Y,"['한파', '눈']",실내,,,,,
휘경어린이도서관,한파쉼터,기타,서울특별시 동대문구 망우로18가길 38,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,346.34,20,Y,"['한파', '눈']",실내,,,,37.58868383,127.0606078
수복 경로당,한파쉼터,노인시설,서울특별시 동대문구 망우로6길 24,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,182,55,Y,"['한파', '눈']",실내,,,,37.5866587,127.0555991
이문청소년독서실,한파쉼터,기타,서울특별시 동대문구 이문로9길 52,평일: 09:00:00 ~ 23:00:00,"일요일, 공휴일",2023-11-15,2024-03-15,,15,2,Y,"['한파', '눈']",실내,,,,37.59449933,127.056524
고황경로당,한파쉼터,노인시설,서울특별시 동대문구 이문로9길 52,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,118.38,35,Y,"['한파', '눈']",실내,,,,37.59449933,127.056524
이문체육문화센터,한파쉼터,기타,서울특별시 동대문구 한천로58길 81-49 ,평일: 06:00:00 ~ 22:00:00,"일요일, 공휴일",2023-11-15,2024-03-15,,379.66,1070,Y,"['한파', '눈']",실내,,,,37.60224436,127.0687022
신이문 경로당,한파쉼터,노인시설,서울특별시 동대문구 신이문로8길 32,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,227.16,68,Y,"['한파', '눈']",실내,,,,37.60150627,127.0633844
면목2동주민센터,한파쉼터,주민센터,서울특별시 중랑구 동일로101길 20-15 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,224,56,Y,"['한파', '눈']",실내,,,,37.58977313,127.0790295
면목2동구립서부경로당,한파쉼터,노인시설,서울특별시 중랑구 겸재로3길 50,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,123,50,Y,"['한파', '눈']",실내,,,,37.58816879,127.0769075
면목2동구립동부경로당,한파쉼터,노인시설,서울특별시 중랑구 겸재로27가길 18-4 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,58,18,Y,"['한파', '눈']",실내,,,,37.58824804,127.0829427
면목4동주민센터,한파쉼터,주민센터,서울특별시 중랑구 면목로 246,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,272,68,Y,"['한파', '눈']",실내,,,,37.57470151,127.0856085
샘터경로당,한파쉼터,노인시설,서울특별시 중랑구 면목로21길 28,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,191,57,Y,"['한파', '눈']",실내,,,,37.5726397,127.08227
대성경로당,한파쉼터,노인시설,서울특별시 중랑구 면목로31길 60,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,72,20,Y,"['한파', '눈']",실내,,,,37.57609536,127.0819069
용마폭포공원경로당,한파쉼터,노인시설,서울특별시 중랑구 용마산로 250-12 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,74,20,Y,"['한파', '눈']",실내,,,,37.57335201,127.0891221
면목5동주민센터,한파쉼터,주민센터,서울특별시 중랑구 동일로 619,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,704,176,Y,"['한파', '눈']",실내,,,,37.58575279,127.0794745
면목5동제1구립경로당,한파쉼터,노인시설,서울특별시 중랑구 동일로95길 29,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,81,26,Y,"['한파', '눈']",실내,,,,37.58453565,127.0779651
면목5동제2구립경로당,한파쉼터,노인시설,서울특별시 중랑구 동일로92길 17-7 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,93,31,Y,"['한파', '눈']",실내,,,,37.58386191,127.0808741
면목본동주민센터,한파쉼터,주민센터,서울특별시 중랑구 면목로 397,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,210,70,Y,"['한파', '눈']",실내,,,,37.58735561,127.0875552
안수경로당,한파쉼터,노인시설,서울특별시 중랑구 면목로63길 36,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,125,40,Y,"['한파', '눈']",실내,,,,37.58638216,127.0862425
면목본동경로당,한파쉼터,노인시설,서울특별시 중랑구 면목로64길 37-4 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,78,25,Y,"['한파', '눈']",실내,,,,37.58611811,127.0912272
섬들경로당,한파쉼터,노인시설,서울특별시 중랑구 면목로76길 42,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,131,43,Y,"['한파', '눈']",실내,,,,37.59007946,127.0903428
은행길경로당,한파쉼터,노인시설,서울특별시 중랑구 겸재로 212-7 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,86,26,Y,"['한파', '눈']",실내,,,,37.58884835,127.0915162
면목7동주민센터,한파쉼터,주민센터,서울특별시 중랑구 사가정로52길 13,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,376,94,Y,"['한파', '눈']",실내,,,,37.58008737,127.0874569
면목7동구립경로당,한파쉼터,노인시설,서울특별시 중랑구 사가정로50길 91,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,108,36,Y,"['한파', '눈']",실내,,,,37.57710827,127.0844469
용마경로당,한파쉼터,노인시설,서울특별시 중랑구 면목로40길 23,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,170,56,Y,"['한파', '눈']",실내,,,,37.5788457,127.0884476
"면목3,8동주민센터",한파쉼터,주민센터,서울특별시 중랑구 사가정로51길 48,평일: 09:00:00 ~ 21:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,60,15,Y,"['한파', '눈']",실내,,,,37.58295676,127.0880694
까치공원경로당,한파쉼터,노인시설,서울특별시 중랑구 사가정로49길 56,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,76,23,Y,"['한파', '눈']",실내,,,,37.58350827,127.086969
용마통합경로당,한파쉼터,노인시설,서울특별시 중랑구 용마산로94길 98,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,73,23,Y,"['한파', '눈']",실내,,,,37.58739985,127.1018199
용마산경로당,한파쉼터,노인시설,서울특별시 중랑구 용마산로 327,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,50,16,Y,"['한파', '눈']",실내,,,,37.58112839,127.0930995
상봉1동주민센터,한파쉼터,주민센터,서울특별시 중랑구 상봉중앙로1길 6,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,50,11,Y,"['한파', '눈']",실내,,,,37.59983752,127.0871613
구립중랑경로당,한파쉼터,노인시설,서울특별시 중랑구 봉화산로43길 9,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,128.49,35,Y,"['한파', '눈']",실내,,,,37.60369037,127.0873544
청운경로당,한파쉼터,노인시설,서울특별시 중랑구 봉화산로30길 69-3 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,179,40,Y,"['한파', '눈']",실내,,,,37.5990895,127.0853354
상봉1동구립경로당,한파쉼터,노인시설,서울특별시 중랑구 봉화산로42길 20,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,54,18,Y,"['한파', '눈']",실내,,,,37.60222101,127.0875149
서촌경로당,한파쉼터,노인시설,서울특별시 중랑구 신내로7가길 71,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,167,89,Y,"['한파', '눈']",실내,,,,37.60218319,127.0920986
상봉2동주민센터,한파쉼터,주민센터,서울특별시 중랑구 동일로114길 10,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,232,31,Y,"['한파', '눈']",실내,,,,37.59289195,127.0808518
상봉2동구립경로당,한파쉼터,노인시설,서울특별시 중랑구 동일로112길 27,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,102,31,Y,"['한파', '눈']",실내,,,,37.5931312,127.0824887
봉황경로당,한파쉼터,노인시설,서울특별시 중랑구 봉우재로33길 55-10 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,94,50,Y,"['한파', '눈']",실내,,,,37.59526059,127.0882398
중화1동주민센터,한파쉼터,주민센터,서울특별시 중랑구 동일로134길 17,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.60117128,127.080661
중화1동통합경로당,한파쉼터,노인시설,서울특별시 중랑구 동일로138길 28,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,105,59,Y,"['한파', '눈']",실내,,,,37.60330431,127.0811539
봉화경로당,한파쉼터,노인시설,서울특별시 중랑구 봉화산로3길 40-5 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,170,35,Y,"['한파', '눈']",실내,,,,37.60352884,127.0760001
학구경로당,한파쉼터,노인시설,서울특별시 중랑구 동일로123길 69-5 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,155,56,Y,"['한파', '눈']",실내,,,,37.5983121,127.0761574
백학경로당,한파쉼터,노인시설,서울특별시 중랑구 중랑천로20길 6-14 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,73,51,Y,"['한파', '눈']",실내,,,,37.5957492,127.0727829
묵1동주민센터,한파쉼터,주민센터,서울특별시 중랑구 공릉로2가길 5,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,50,15,Y,"['한파', '눈']",실내,,,,37.61241458,127.0784793
묵1동구립경로당,한파쉼터,노인시설,서울특별시 중랑구 공릉로2라길 26,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,104.04,12,Y,"['한파', '눈']",실내,,,,37.61333672,127.0816934
묵2동주민센터,한파쉼터,주민센터,서울특별시 중랑구 중랑역로 181,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,40,10,Y,"['한파', '눈']",실내,,,,37.60954646,127.075867
구립학수경로당,한파쉼터,노인시설,서울특별시 중랑구 중랑천로 252-1 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,198,66,Y,"['한파', '눈']",실내,,,,37.6072249,127.0735557
한양경로당,한파쉼터,노인시설,서울특별시 중랑구 중랑역로 209-3 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,206,68,Y,"['한파', '눈']",실내,,,,37.61213982,127.0753823
망우본동주민센터,한파쉼터,주민센터,서울특별시 중랑구 망우로67길 10,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,280,90,Y,"['한파', '눈']",실내,,,,37.60056056,127.1014853
우림경로당,한파쉼터,노인시설,서울특별시 중랑구 용마산로115나길 8,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,297,90,Y,"['한파', '눈']",실내,,,,37.59773924,127.0966044
망우경로당,한파쉼터,노인시설,서울특별시 중랑구 망우로72길 15-3 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,86,29,Y,"['한파', '눈']",실내,,,,37.5993654,127.1028342
안산경로당,한파쉼터,노인시설,서울특별시 중랑구 봉우재로65가길 18,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,78,26,Y,"['한파', '눈']",실내,,,,37.59579219,127.0981395
망우본동경로당,한파쉼터,노인시설,서울특별시 중랑구 망우로73길 24-8 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,229,70,Y,"['한파', '눈']",실내,,,,37.60159798,127.1037451
망우3동주민센터,한파쉼터,주민센터,서울특별시 중랑구 겸재로61길 40,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.59189966,127.0949182
햇님경로당,한파쉼터,노인시설,서울특별시 중랑구 봉우재로58길 16-5 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,78,26,Y,"['한파', '눈']",실내,,,,37.59360721,127.0952679
샛별경로당,한파쉼터,노인시설,서울특별시 중랑구 용마공원로5가길 36,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,100,33,Y,"['한파', '눈']",실내,,,,37.59300781,127.1022342
신내1동주민센터,한파쉼터,주민센터,서울특별시 중랑구 용마산로129나길 35,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,50,10,Y,"['한파', '눈']",실내,,,,37.60586899,127.0995038
새우개경로당,한파쉼터,노인시설,서울특별시 중랑구 용마산로139나길 47,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,482.17,20,Y,"['한파', '눈']",실내,,,,37.6178021,127.1023851
신내구립경로당,한파쉼터,노인시설,서울특별시 중랑구 망우로65길 20,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,194,64,Y,"['한파', '눈']",실내,,,,37.6012541,127.0999468
피울경로당,한파쉼터,노인시설,서울특별시 중랑구 용마산로129나길 25,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,120,40,Y,"['한파', '눈']",실내,,,,37.60620024,127.0996544
중랑구청 지하상황실,한파쉼터,기타,서울특별시 중랑구 봉화산로 179,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2025-02-01,2025-03-15,,50,20,Y,"['한파', '눈']",실내,,,,37.60656359,127.0927248
신내2동주민센터,한파쉼터,주민센터,서울특별시 중랑구 봉화산로 190,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,36,9,Y,"['한파', '눈']",실내,,,,37.60625232,127.0941678
성북동 주민센터,한파쉼터,주민센터,서울특별시 성북구 성북로 37,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,440.3,20,Y,"['한파', '눈']",실내,,,,37.59105175,127.0032478
성북구청,한파쉼터,기타,서울특별시 성북구 보문로 168,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2025-01-14,2025-03-15,,36,10,Y,"['한파', '눈']",실내,,,,37.58945513,127.01669
삼선실버복지센터,한파쉼터,노인시설,서울특별시 성북구 삼선교로18길 41,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,542,Y,"['한파', '눈']",실내,,,,37.58915391,127.0140792
삼선동 주민센터,한파쉼터,주민센터,서울특별시 성북구 보문로 190,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,637,50,Y,"['한파', '눈']",실내,,,,37.59084573,127.0146418
동선동 주민센터,한파쉼터,주민센터,서울특별시 성북구 동소문로26길 27,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,159.7,80,Y,"['한파', '눈']",실내,,,,37.59398014,127.0204087
돈암1동 주민센터,한파쉼터,주민센터,서울특별시 성북구 정릉로48길 35,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,740,50,Y,"['한파', '눈']",실내,,,,37.60256978,127.0277438
아리랑 도서관,한파쉼터,기타,서울특별시 성북구 아리랑로 82,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,420,20,Y,"['한파', '눈']",실내,,,,37.60011909,127.0138937
아리랑 시네미디어센터,한파쉼터,기타,서울특별시 성북구 아리랑로 82,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"1,717.00",800,Y,"['한파', '눈']",실내,,,,37.60011909,127.0138937
돈암2동 주민센터,한파쉼터,주민센터,서울특별시 성북구 흥천사길 7,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,480,50,Y,"['한파', '눈']",실내,,,,37.59801698,127.010539
안암동 주민센터,한파쉼터,주민센터,서울특별시 성북구 고려대로 16,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,53,30,Y,"['한파', '눈']",실내,,,,37.58582076,127.0213756
보문동 주민센터,한파쉼터,주민센터,서울특별시 성북구 안암로3길 35,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,229,30,Y,"['한파', '눈']",실내,,,,37.58037354,127.0228035
정릉1동 주민센터,한파쉼터,주민센터,서울특별시 성북구 정릉로38마길 33,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,965,50,Y,"['한파', '눈']",실내,,,,37.6014358,127.0166418
정릉2동 주민센터,한파쉼터,주민센터,서울특별시 성북구 정릉로 236,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,120,10,Y,"['한파', '눈']",실내,,,,37.60505997,127.0100339
정릉3동 주민센터,한파쉼터,주민센터,서울특별시 성북구 솔샘로1길 6-3 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,"3,580.00",50,Y,"['한파', '눈']",실내,,,,37.60895467,127.0041769
정릉종합사회복지관,한파쉼터,복지회관,서울특별시 성북구 솔샘로5길 92,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"1,599.00",402,Y,"['한파', '눈']",실내,,,,37.61120253,127.0012315
정릉실버복지센터,한파쉼터,노인시설,서울특별시 성북구 솔샘로 8,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,813.98,203,Y,"['한파', '눈']",실내,,,,37.60824197,127.0046584
성북 청수도서관,한파쉼터,기타,서울특별시 성북구 보국문로16가길 20,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"42,519.00",124,Y,"['한파', '눈']",실내,,,,37.61174714,127.0107712
정릉4동 주민센터,한파쉼터,주민센터,서울특별시 성북구 보국문로 106-1 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,"3,180.00",150,Y,"['한파', '눈']",실내,,,,37.61335758,127.0070184
길음1동 주민센터,한파쉼터,주민센터,서울특별시 성북구 길음로 92,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,"2,179.00",30,Y,"['한파', '눈']",실내,,,,37.61046032,127.0194714
길음2동 주민센터,한파쉼터,주민센터,서울특별시 성북구 삼양로2길 70,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,66,10,Y,"['한파', '눈']",실내,,,,37.60681328,127.0272803
길음종합사회복지관,한파쉼터,복지회관,서울특별시 성북구 삼양로2길 55,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"1,756.00",967,Y,"['한파', '눈']",실내,,,,37.60672275,127.0267933
성북노인종합복지관,한파쉼터,노인시설,서울특별시 성북구 종암로15길 10,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,"2,595.00",648,Y,"['한파', '눈']",실내,,,,37.59781332,127.0343903
종암동 주민센터,한파쉼터,주민센터,서울특별시 성북구 종암로 98-8 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,974,200,Y,"['한파', '눈']",실내,,,,37.5990621,127.035278
생명의전화 종합사회복지관,한파쉼터,복지회관,서울특별시 성북구 오패산로 21,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"1,649.00",500,Y,"['한파', '눈']",실내,,,,37.60411944,127.0370684
월곡종합사회복지관,한파쉼터,복지회관,서울특별시 성북구 오패산로16길 23,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"2,015.00",700,Y,"['한파', '눈']",실내,,,,37.60897959,127.0375369
월곡1동 주민센터,한파쉼터,주민센터,서울특별시 성북구 오패산로 96,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,"1,247.00",50,Y,"['한파', '눈']",실내,,,,37.61052849,127.0357634
성북구 보건소,한파쉼터,보건소,서울특별시 성북구 화랑로 63,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,63,15,Y,"['한파', '눈']",실내,,,,37.60276167,127.039514
성북정보도서관,한파쉼터,기타,서울특별시 성북구 화랑로18자길 13,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"6,667.00",250,Y,"['한파', '눈']",실내,,,,37.60497793,127.0505912
상월곡실버복지센터,한파쉼터,노인시설,서울특별시 성북구 화랑로18길 6,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,576,80,Y,"['한파', '눈']",실내,,,,37.60585027,127.0482211
월곡2동 주민센터,한파쉼터,주민센터,서울특별시 성북구 화랑로 152,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,867,50,Y,"['한파', '눈']",실내,,,,37.60577914,127.0478706
장위1동 주민센터,한파쉼터,주민센터,서울특별시 성북구 장위로 61,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,160,36,Y,"['한파', '눈']",실내,,,,37.61404708,127.0436606
장위종합사회복지관,한파쉼터,복지회관,서울특별시 성북구 화랑로 237,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,115.83,290,Y,"['한파', '눈']",실내,,,,37.61057465,127.055691
장위2동 주민센터,한파쉼터,주민센터,서울특별시 성북구 돌곶이로27길 12,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,199,10,Y,"['한파', '눈']",실내,,,,37.61240593,127.0545001
장위실버복지센터,한파쉼터,노인시설,서울특별시 성북구 한천로 708,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,264,30,Y,"['한파', '눈']",실내,,,,37.62009082,127.0535125
돌곶이생활예술문화센터,한파쉼터,기타,서울특별시 성북구 화랑로32길 100-1 ,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,99,10,Y,"['한파', '눈']",실내,,,,37.60627022,127.0587531
석관실버복지센터,한파쉼터,노인시설,서울특별시 성북구 화랑로32길 88,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,478,200,Y,"['한파', '눈']",실내,,,,37.60670592,127.0582459
석관동 주민센터,한파쉼터,주민센터,서울특별시 성북구 화랑로 296,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,160,50,Y,"['한파', '눈']",실내,,,,37.6129461,127.0614147
미양할머니경로당,한파쉼터,노인시설,서울특별시 강북구 삼양로35가길 7-4 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,91.82,35,Y,"['한파', '눈']",실내,,,,37.62068763,127.0193992
